Classifier, TDMatrix, Tree_id, accuracy, precision, recall, f1_score
RF, TF-IDF, 91, 0.8555008210180624, 0.31092436974789917, 0.8604651162790697, 0.45679012345679015
RF, Count, 92, 0.8834154351395731, 0.3627450980392157, 0.8604651162790697, 0.5103448275862069
RF, TF-IDF, 92, 0.8669950738916257, 0.33035714285714285, 0.8604651162790697, 0.4774193548387097
RF, Count, 93, 0.8735632183908046, 0.33, 0.7674418604651163, 0.46153846153846156
RF, TF-IDF, 93, 0.8702791461412152, 0.330188679245283, 0.813953488372093, 0.46979865771812085
RF, Count, 94, 0.8637110016420362, 0.32456140350877194, 0.8604651162790697, 0.47133757961783435
RF, TF-IDF, 94, 0.8752052545155994, 0.34285714285714286, 0.8372093023255814, 0.48648648648648646
RF, Count, 95, 0.8669950738916257, 0.33620689655172414, 0.9069767441860465, 0.49056603773584906
RF, TF-IDF, 95, 0.8784893267651889, 0.34951456310679613, 0.8372093023255814, 0.49315068493150693
RF, Count, 96, 0.8916256157635468, 0.3763440860215054, 0.813953488372093, 0.5147058823529412
RF, TF-IDF, 96, 0.8916256157635468, 0.38613861386138615, 0.9069767441860465, 0.5416666666666666
RF, Count, 97, 0.8440065681444991, 0.30303030303030304, 0.9302325581395349, 0.45714285714285713
RF, TF-IDF, 97, 0.8538587848932676, 0.3050847457627119, 0.8372093023255814, 0.4472049689440994
RF, Count, 98, 0.8423645320197044, 0.2845528455284553, 0.813953488372093, 0.42168674698795183
RF, TF-IDF, 98, 0.8784893267651889, 0.34951456310679613, 0.8372093023255814, 0.49315068493150693
RF, Count, 99, 0.8440065681444991, 0.296875, 0.8837209302325582, 0.4444444444444445
RF, TF-IDF, 99, 0.8784893267651889, 0.3577981651376147, 0.9069767441860465, 0.5131578947368421
RF, Count, 100, 0.8587848932676518, 0.3252032520325203, 0.9302325581395349, 0.48192771084337355
RF, TF-IDF, 100, 0.8571428571428571, 0.2962962962962963, 0.7441860465116279, 0.42384105960264895
RF, Count, 101, 0.8932676518883416, 0.39215686274509803, 0.9302325581395349, 0.5517241379310345
RF, TF-IDF, 101, 0.9047619047619048, 0.4157303370786517, 0.8604651162790697, 0.5606060606060606
RF, Count, 102, 0.8620689655172413, 0.3277310924369748, 0.9069767441860465, 0.48148148148148145
RF, TF-IDF, 102, 0.8374384236453202, 0.27419354838709675, 0.7906976744186046, 0.407185628742515
RF, Count, 103, 0.8752052545155994, 0.3486238532110092, 0.8837209302325582, 0.5000000000000001
RF, TF-IDF, 103, 0.8752052545155994, 0.35398230088495575, 0.9302325581395349, 0.5128205128205128
RF, Count, 104, 0.8768472906403941, 0.35964912280701755, 0.9534883720930233, 0.5222929936305734
RF, TF-IDF, 104, 0.7816091954022989, 0.2077922077922078, 0.7441860465116279, 0.3248730964467005
RF, Count, 105, 0.896551724137931, 0.39361702127659576, 0.8604651162790697, 0.54014598540146
RF, TF-IDF, 105, 0.8440065681444991, 0.3, 0.9069767441860465, 0.4508670520231214
RF, Count, 106, 0.8357963875205254, 0.291970802919708, 0.9302325581395349, 0.44444444444444436
RF, TF-IDF, 106, 0.8752052545155994, 0.35135135135135137, 0.9069767441860465, 0.5064935064935064
RF, Count, 107, 0.8949096880131363, 0.38202247191011235, 0.7906976744186046, 0.5151515151515151
